Symbol,Name,Scenario,r,g,payout_DDM,payout_RIM,DDM_price,RIM_price,cheap_mean_3y
A090460,비에이치,Optimistic,0.065,0.05,0.3,0.3,0.06240610671963653,-4.4417976550521425,0.6438315161094814
A015050,비전하이테크,Conservative,0.095,-1.01,0.25,0.2,,,
A015050,비전하이테크,Base,0.08,-1.0,0.3,0.25,,,
A015050,비전하이테크,Optimistic,0.065,-0.99,0.35,0.3,,,
A093190,빅솔론,Conservative,0.095,0.04,0.3,0.3,0.004587828312493026,-0.49367299624131367,0.6792345436126069
A093190,빅솔론,Base,0.08,0.05,0.35,0.35,0.009907209376737745,-1.2143777243116052,0.6792345436126069
A093190,빅솔론,Optimistic,0.065,0.05,0.39999999999999997,0.39999999999999997,0.022645050003971986,-2.604757231940754,0.6792345436126069
A069540,빛과전자,Conservative,0.095,0.023656257779831297,0.25,0.25,-0.0012040294872309118,-0.043655673508871985,0.5800554999403165
A069540,빛과전자,Base,0.08,0.0336562577798313,0.3,0.3,-0.002245976188861265,-0.09736919473898402,0.5800554999403165
A069540,빛과전자,Optimistic,0.065,0.0436562577798313,0.35,0.35,-0.005744520893412842,-0.2855786515158164,0.5800554999403165
A072950,빛샘전자,Conservative,0.095,0.04,0.3,0.3,0.002464589786146129,-0.40607038082190683,0.6483145112024055
A072950,빛샘전자,Base,0.08,0.05,0.35,0.35,0.00532217105261524,-0.999615686334813,0.6483145112024055
A072950,빛샘전자,Optimistic,0.065,0.05,0.39999999999999997,0.39999999999999997,0.01216496240597769,-2.1440619668250873,0.6483145112024055
A040020,사라콤,Conservative,0.095,-0.16816763859831502,0.25,0.2,,,
A040020,사라콤,Base,0.08,-0.158167638598315,0.3,0.25,,,
A040020,사라콤,Optimistic,0.065,-0.148167638598315,0.35,0.3,,,
A452430,사피엔반도체,Conservative,0.095,0.04,0.2,0.2,-0.004115091265626892,-0.09890263914108868,0.7314870986006632
A452430,사피엔반도체,Base,0.08,0.05,0.25,0.25,-0.00952109457491799,-0.22892728352656516,0.7314870986006632
A452430,사피엔반도체,Optimistic,0.065,0.05,0.3,0.3,-0.022850626979803175,-0.49250804405671256,0.7314870986006632
A079870,산양전기,Conservative,0.095,-0.8625959485938258,0.2,0.25,-0.00016447931179114616,,
A079870,산양전기,Base,0.08,-0.8525959485938258,0.25,0.3,-0.00022647483439109474,,
A079870,산양전기,Optimistic,0.065,-0.8425959485938258,0.3,0.35,-0.00029820070015637573,,
A013320,삼경정밀,Conservative,0.095,-0.01,0.25,0.25,,,
A013320,삼경정밀,Base,0.08,0.0,0.3,0.3,,,
A013320,삼경정밀,Optimistic,0.065,0.01,0.35,0.35,,,
A014900,삼보컴퓨터,Conservative,0.095,-0.9000682290666525,0.25,0.25,,,
A014900,삼보컴퓨터,Base,0.08,-0.8900682290666525,0.3,0.3,,,
A014900,삼보컴퓨터,Optimistic,0.065,-0.8800682290666525,0.35,0.35,,,
A009150,삼성전기,Conservative,0.095,0.0367551069618767,0.3,0.3,0.05622664506251599,-4.246031285779818,0.4724299720293908
A009150,삼성전기,Base,0.08,0.0467551069618767,0.35,0.35,0.1160354731630763,-10.172344514873197,0.4724299720293908
A009150,삼성전기,Optimistic,0.065,0.05,0.39999999999999997,0.39999999999999997,0.29482249426082763,-25.87827869661137,0.4724299720293908
A005930,삼성전자,Conservative,0.095,0.020225647356619303,0.3,0.3,0.025380387957942046,-1.0220523354666542,0.48709675201469604
A005930,삼성전자,Base,0.08,0.0302256473566193,0.35,0.35,0.04491880642844552,-2.478542209275389,0.48709675201469604
A005930,삼성전자,Optimistic,0.065,0.0402256473566193,0.39999999999999997,0.39999999999999997,0.10414026055856179,-7.137104448284786,0.48709675201469604
A361670,삼영에스앤씨,Conservative,0.095,-0.0593690331162834,0.2,0.2,-0.00037483254493132686,0.09731567388784142,0.5425283316357117
A361670,삼영에스앤씨,Base,0.08,-0.0493690331162834,0.25,0.25,-0.0005650278328931563,0.10284788859861553,0.5425283316357117
A361670,삼영에스앤씨,Optimistic,0.065,-0.0393690331162834,0.3,0.3,-0.000849286820634993,0.10808733600207918,0.5425283316357117
A065570,삼영이엔씨,Conservative,0.095,-0.028788466403014197,0.2,0.2,-0.0024350641141193414,0.03219564403975492,0.4470774835901256
A065570,삼영이엔씨,Base,0.08,-0.0187884664030142,0.25,0.25,-0.0038533917728493052,0.024307712739458684,0.4470774835901256
A065570,삼영이엔씨,Optimistic,0.065,-0.008788466403014198,0.3,0.3,-0.006253827148477476,0.007884007280936866,0.4470774835901256
A005680,삼영전자,Conservative,0.095,-0.0502888256622259,0.3,0.3,0.0016219940001723358,0.5857409908562672,0.6635475071117957
A005680,삼영전자,Base,0.08,-0.0402888256622259,0.35,0.35,0.002309680804667185,0.6081270189652449,0.6635475071117957
A005680,삼영전자,Optimistic,0.065,-0.030288825662225898,0.39999999999999997,0.39999999999999997,0.0033668911102777335,0.6203463992801055,0.6635475071117957
A037460,삼지전자,Conservative,0.095,0.04,0.2,0.2,0.014722305449194109,-1.510185016147026,0.824163535790098
A037460,삼지전자,Base,0.08,0.05,0.25,0.25,0.03406302642992627,-3.72575549054458,0.824163535790098
A037460,삼지전자,Optimistic,0.065,0.05,0.3,0.3,0.08175126343182305,-7.989612013738395,0.824163535790098
A032750,삼진,Conservative,0.095,0.04,0.3,0.3,0.002725519437676442,-0.527248488760578,0.5269175919352834
A032750,삼진,Base,0.08,0.05,0.35,0.35,0.00588563692671315,-1.2954933860375317,0.5269175919352834
A032750,삼진,Optimistic,0.065,0.05,0.39999999999999997,0.39999999999999997,0.013452884403915772,-2.7787092453049875,0.5269175919352834
A009470,삼화전기,Conservative,0.095,-0.004762413574770401,0.2,0.2,0.003223123204073044,0.04769707996777849,0.4587796764460163
A009470,삼화전기,Base,0.08,0.0052375864252296,0.25,0.25,0.0054301584632061636,-0.06129422841581296,0.4587796764460163
A009470,삼화전기,Optimistic,0.065,0.015237586425229599,0.3,0.3,0.009887229060073381,-0.3074992038993283,0.4587796764460163
A011230,삼화전자,Conservative,0.095,0.004664423026579699,0.2,0.2,-0.0007262822676815327,-0.00925212745752074,0.5400546461535587
A011230,삼화전자,Base,0.08,0.0146644230265797,0.25,0.25,-0.001267727629493485,-0.03138709134828805,0.5400546461535587
A011230,삼화전자,Optimistic,0.065,0.0246644230265797,0.3,0.3,-0.0024884440652659275,-0.08515709135433883,0.5400546461535587
A001820,삼화콘덴서,Conservative,0.095,0.04,0.3,0.3,0.014349053075936861,-1.0670620972036395,0.4359538327023779
A001820,삼화콘덴서,Base,0.08,0.05,0.35,0.35,0.030986136249719423,-2.6314693353328886,0.4359538327023779
A001820,삼화콘덴서,Optimistic,0.065,0.05,0.39999999999999997,0.39999999999999997,0.07082545428507296,-5.644336596472742,0.4359538327023779
A263810,상신전자,Conservative,0.095,0.04,0.3,0.3,0.0007217179875886115,-0.1390835540055473,0.315266105874579
A263810,상신전자,Base,0.08,0.05,0.35,0.35,0.0015585176094161121,-0.34232307451474225,0.315266105874579
A263810,상신전자,Optimistic,0.065,0.05,0.39999999999999997,0.39999999999999997,0.003562325964379685,-0.7342413382030314,0.315266105874579
A042600,새로닉스,Conservative,0.095,0.04,0.2,0.2,0.009246650940571822,-0.6187830898785129,0.43288295217106865
A042600,새로닉스,Base,0.08,0.05,0.25,0.25,0.02139399406322207,-1.5339014623514236,0.43288295217106865
A042600,새로닉스,Optimistic,0.065,0.05,0.3,0.3,0.05134558575173297,-3.2886034536694146,0.43288295217106865
A252990,샘씨엔에스,Conservative,0.095,-0.058782019033779304,0.2,0.2,0.00020939379356084802,0.050125032637381245,0.2522916863583337
A252990,샘씨엔에스,Base,0.08,-0.0487820190337793,0.25,0.25,0.00031587407476048475,0.053378496107346886,0.2522916863583337
A252990,샘씨엔에스,Optimistic,0.065,-0.0387820190337793,0.3,0.3,0.0004753025870786678,0.05671695453547544,0.2522916863583337
A092190,서울바이오시스,Conservative,0.095,0.04,0.2,0.2,-0.004795729400757447,-0.1095279721761485,0.10536515501322659
A092190,서울바이오시스,Base,0.08,0.05,0.25,0.25,-0.011095888337089044,-0.26134692186395053,0.10536515501322659
A092190,서울바이오시스,Optimistic,0.065,0.05,0.3,0.3,-0.026630132009013704,-0.5612882014231904,0.10536515501322659
A046890,서울반도체,Conservative,0.095,-0.046177489129756104,0.2,0.2,-0.0005198691120002649,0.24337591496188737,0.5119909898948329
A046890,서울반도체,Base,0.08,-0.0361774891297561,0.25,0.25,-0.0007979524135066083,0.24773704164038937,0.5119909898948329
A046890,서울반도체,Optimistic,0.065,-0.0261774891297561,0.3,0.3,-0.001232750934921195,0.24409613206018524,0.5119909898948329
A093920,서원인텍,Conservative,0.095,-0.0728128003189755,0.3,0.3,0.0016158698670053434,0.30753561533421314,0.7689064936430784
A093920,서원인텍,Base,0.08,-0.0628128003189755,0.35,0.35,0.002239082225367301,0.3346333124899678,0.7689064936430784
A093920,서원인텍,Optimistic,0.065,-0.0528128003189755,0.39999999999999997,0.39999999999999997,0.0031350618809100374,0.3666740647587089,0.7689064936430784
A014090,석천,Conservative,0.095,-0.01,0.25,0.25,,,
A014090,석천,Base,0.08,0.0,0.3,0.3,,,
A014090,석천,Optimistic,0.065,0.01,0.35,0.35,,,
A054010,선팩테크,Conservative,0.095,-0.14795715484345012,0.25,0.25,,,
A054010,선팩테크,Base,0.08,-0.1379571548434501,0.3,0.3,,,
A054010,선팩테크,Optimistic,0.065,-0.1279571548434501,0.35,0.35,,,
A014910,성문전자,Conservative,0.095,0.04,0.2,0.2,0.00019254812394186476,-0.0748706815324279,0.4695700994134198
A014910,성문전자,Base,0.08,0.05,0.25,0.25,0.00044549896464914616,-0.18413362309970044,0.4695700994134198
A014910,성문전자,Optimistic,0.065,0.05,0.3,0.3,0.0010691975151579508,-0.39491302183424865,0.4695700994134198
A081580,성우전자,Conservative,0.095,0.04,0.2,0.2,0.0006733425433921451,-0.3184024492873468,0.7248804952999913
A081580,성우전자,Base,0.08,0.05,0.25,0.25,0.0015579139375359128,-0.7828349460873346,0.7248804952999913
A081580,성우전자,Optimistic,0.065,0.05,0.3,0.3,0.003738993450086191,-1.6789752962435547,0.7248804952999913
A045300,성우테크론,Conservative,0.095,-0.0478079457402132,0.2,0.2,0.00041913919453135924,0.14823333757439802,0.6361010987390424
A045300,성우테크론,Base,0.08,-0.0378079457402132,0.25,0.25,0.0006417757300787139,0.15264551894404574,0.6361010987390424
A045300,성우테크론,Optimistic,0.065,-0.027807945740213197,0.3,0.3,0.000987743680469487,0.15349524998420322,0.6361010987390424
A043260,성호전자,Conservative,0.095,0.04,0.2,0.2,0.00039091000220524815,-0.08546502798216978,0.6518972924733077
A043260,성호전자,Base,0.08,0.05,0.25,0.25,0.000904449223852287,-0.2111628021196411,0.6518972924733077
A043260,성호전자,Optimistic,0.065,0.05,0.3,0.3,0.0021706781372454885,-0.4527750569272779,0.6518972924733077
A148150,세경하이테크,Conservative,0.095,0.04,0.3,0.3,0.003967499581025081,-0.25057882863434816,0.6051878449108693
A148150,세경하이테크,Base,0.08,0.05,0.35,0.35,0.008567637316396308,-0.6217742155572017,0.6051878449108693
A148150,세경하이테크,Optimistic,0.065,0.05,0.39999999999999997,0.39999999999999997,0.019583171008905848,-1.3335831744018145,0.6051878449108693
A056060,세니콘,Conservative,0.095,-0.01,0.25,0.25,,,
A056060,세니콘,Base,0.08,0.0,0.3,0.3,,,
A056060,세니콘,Optimistic,0.065,0.01,0.35,0.35,,,
A050600,세라온,Conservative,0.095,-0.3015407992061948,0.25,0.25,,,
A050600,세라온,Base,0.08,-0.2915407992061948,0.3,0.3,,,
A050600,세라온,Optimistic,0.065,-0.2815407992061948,0.35,0.35,,,
A081220,세미텍,Conservative,0.095,-0.01,0.25,0.25,,,
A081220,세미텍,Base,0.08,0.0,0.3,0.3,,,
A081220,세미텍,Optimistic,0.065,0.01,0.35,0.35,,,
A036910,세원텔레콤,Conservative,0.095,-0.01,0.25,0.25,,,
A036910,세원텔레콤,Base,0.08,0.0,0.3,0.3,,,
A036910,세원텔레콤,Optimistic,0.065,0.01,0.35,0.35,,,
A067770,세진티에스,Conservative,0.095,-0.3297338147921874,0.2,0.2,9.814465400256464e-06,0.25563971960752535,0.7559018745353739
A067770,세진티에스,Base,0.08,-0.3197338147921874,0.25,0.25,1.322982760595375e-05,0.282197356608885,0.7559018745353739
A067770,세진티에스,Optimistic,0.065,-0.30973381479218737,0.3,0.3,1.7183876796135565e-05,0.3127325560287865,0.7559018745353739
A321370,센서뷰,Conservative,0.095,0.04,0.25,0.25,-0.00278739644918592,-0.033045159587211374,0.4030233462646712
A321370,센서뷰,Base,0.08,0.05,0.3,0.3,-0.00619123634386488,-0.07705526175837274,0.4030233462646712
A321370,센서뷰,Optimistic,0.065,0.05,0.35,0.35,-0.01444621813568472,-0.165461409256523,0.4030233462646712
A013240,셀런,Conservative,0.095,-0.5885749219974803,0.25,0.25,,,
A013240,셀런,Base,0.08,-0.5785749219974803,0.3,0.3,,,
A013240,셀런,Optimistic,0.065,-0.5685749219974803,0.35,0.35,,,
A068940,셀피글로벌,Conservative,0.095,0.04,0.2,0.2,-0.0002925853591723605,-0.023465219576340183,0.2874831904063263
A068940,셀피글로벌,Base,0.08,0.05,0.25,0.25,-0.0006769553081812429,-0.0571517544380354,0.2874831904063263
A068940,셀피글로벌,Optimistic,0.065,0.05,0.3,0.3,-0.0016246927396349829,-0.12262775635973618,0.2874831904063263
A336370,솔루스첨단소재,Conservative,0.095,0.04,0.2,0.2,0.002862025705020863,-1.3716059019629177,0.5535763945106731
A336370,솔루스첨단소재,Base,0.08,0.05,0.25,0.25,0.006621874377602358,-3.3773666046615323,0.5535763945106731
A336370,솔루스첨단소재,Optimistic,0.065,0.05,0.3,0.3,0.015892498506245658,-7.242972666436995,0.5535763945106731
A248070,솔루엠,Conservative,0.095,0.04,0.3,0.3,0.00673748144163944,-0.33512041899030665,0.3222847155430819
A248070,솔루엠,Base,0.08,0.05,0.35,0.35,0.01454928885033517,-0.8395781955130781,0.3222847155430819
A248070,솔루엠,Optimistic,0.065,0.05,0.39999999999999997,0.39999999999999997,0.03325551737219467,-1.8005073923815975,0.3222847155430819
A056500,슈마일렉트론,Conservative,0.095,-0.01,0.25,0.25,,,
A056500,슈마일렉트론,Base,0.08,0.0,0.3,0.3,,,
A056500,슈마일렉트론,Optimistic,0.065,0.01,0.35,0.35,,,
A236200,슈프리마,Conservative,0.095,0.04,0.3,0.3,0.01668533281571167,-1.2745974186279712,0.6736346987582555
A236200,슈프리마,Base,0.08,0.05,0.35,0.35,0.036031227514697874,-3.147618001935732,0.6736346987582555
A236200,슈프리마,Optimistic,0.065,0.05,0.39999999999999997,0.39999999999999997,0.08235709146216656,-6.751332217580673,0.6736346987582555
A094840,슈프리마에이치큐,Conservative,0.095,-0.09083541708574709,0.2,0.2,0.001970670108094841,0.638129241077084,0.8372410975441519
A094840,슈프리마에이치큐,Base,0.08,-0.0808354170857471,0.25,0.25,0.0028775409441786502,0.7056174475991961,0.8372410975441519
A094840,슈프리마에이치큐,Optimistic,0.065,-0.0708354170857471,0.3,0.3,0.004133051268088387,0.7886852256315138,0.8372410975441519
A004190,스마텔,Conservative,0.095,-0.01,0.25,0.25,,,
A004190,스마텔,Base,0.08,0.0,0.3,0.3,,,
A004190,스마텔,Optimistic,0.065,0.01,0.35,0.35,,,
A027890,스탠더드텔레,Conservative,0.095,-0.01,0.25,0.25,,,
A027890,스탠더드텔레,Base,0.08,0.0,0.3,0.3,,,
A027890,스탠더드텔레,Optimistic,0.065,0.01,0.35,0.35,,,
A033170,시그네틱스,Conservative,0.095,-0.0373000133415204,0.2,0.2,5.146243580120193e-05,0.024812601946221646,0.6576399688050271
A033170,시그네틱스,Base,0.08,-0.0273000133415204,0.25,0.25,8.01398282551263e-05,0.024053357787423322,0.6576399688050271
A033170,시그네틱스,Optimistic,0.065,-0.0173000133415204,0.3,0.3,0.00012666935642428013,0.021429602020568896,0.6576399688050271
A025320,시노펙스,Conservative,0.095,0.04,0.2,0.2,0.0004931055163123457,-0.07172506910578506,0.270164660447229
A025320,시노펙스,Base,0.08,0.05,0.25,0.25,0.0011408991813717136,-0.17714752743792422,0.270164660447229
A025320,시노펙스,Optimistic,0.065,0.05,0.3,0.3,0.002738158035292112,-0.3798529036156424,0.270164660447229
A037280,시스컴,Conservative,0.095,-0.01,0.25,0.25,,,
A037280,시스컴,Base,0.08,0.0,0.3,0.3,,,
A037280,시스컴,Optimistic,0.065,0.01,0.35,0.35,,,
A429270,시지트로닉스,Conservative,0.095,0.004618980260648199,0.25,0.25,-0.0031962277051206657,-0.029340717595843974,0.5834056991903995
A429270,시지트로닉스,Base,0.08,0.0146189802606482,0.3,0.3,-0.00535483518208263,-0.11041244956857785,0.5834056991903995
A429270,시지트로닉스,Optimistic,0.065,0.0246189802606482,0.35,0.35,-0.010214725961841304,-0.3077917135945195,0.5834056991903995
A029530,신도리코,Conservative,0.095,0.04,0.3,0.3,0.036662200290098375,-4.495828128050429,0.7261313934958809
A029530,신도리코,Base,0.08,0.05,0.35,0.35,0.07917037642773647,-11.062518191132725,0.7261313934958809
A029530,신도리코,Optimistic,0.065,0.05,0.39999999999999997,0.39999999999999997,0.18096086040625478,-23.728200230029227,0.7261313934958809
A011930,신성이엔지,Conservative,0.095,0.04,0.3,0.3,0.00030927896174036824,-0.053720858686358036,0.33606920370099447
A011930,신성이엔지,Base,0.08,0.05,0.35,0.35,0.0006678740399761958,-0.1322645497227627,0.33606920370099447
A011930,신성이엔지,Optimistic,0.065,0.05,0.39999999999999997,0.39999999999999997,0.001526569234231305,-0.2836913014104959,0.33606920370099447
A086830,신양오라컴,Conservative,0.095,-0.2507882760601005,0.25,0.25,,,
A086830,신양오라컴,Base,0.08,-0.2407882760601005,0.3,0.3,,,
A086830,신양오라컴,Optimistic,0.065,-0.2307882760601005,0.35,0.35,,,
A008650,신한전자,Conservative,0.095,-0.01,0.25,0.25,,,
A008650,신한전자,Base,0.08,0.0,0.3,0.3,,,
A008650,신한전자,Optimistic,0.065,0.01,0.35,0.35,,,
A008190,신호전자통신,Conservative,0.095,-0.01,0.25,0.25,,,
A008190,신호전자통신,Base,0.08,0.0,0.3,0.3,,,
A008190,신호전자통신,Optimistic,0.065,0.01,0.35,0.35,,,
A082930,실리콘화일,Conservative,0.095,0.01,0.25,0.25,,,
A082930,실리콘화일,Base,0.08,0.02,0.3,0.3,,,
A082930,실리콘화일,Optimistic,0.065,0.03,0.35,0.35,,,
A042470,심스밸리,Conservative,0.095,-0.01,0.25,0.25,,,
A042470,심스밸리,Base,0.08,0.0,0.3,0.3,,,
A042470,심스밸리,Optimistic,0.065,0.01,0.35,0.35,,,
A222800,심텍,Conservative,0.095,-0.056365565845354605,0.25,0.25,0.00406503966118429,0.36078081593429545,0.64465305769918
A222800,심텍,Base,0.08,-0.0463655658453546,0.3,0.3,0.005905035591488758,0.38344571684269557,0.64465305769918
A222800,심텍,Optimistic,0.065,-0.0363655658453546,0.35,0.35,0.008678366613893934,0.40610089877638045,0.64465305769918
A234030,싸이닉솔루션,Conservative,0.095,0.04,0.3,0.3,0.29273569047272724,-14.276143833511398,0.6968917333980426
A234030,싸이닉솔루션,Base,0.08,0.05,0.35,0.35,0.6321495879999999,-35.34339867652073,0.6968917333980426
A234030,싸이닉솔루션,Optimistic,0.065,0.05,0.39999999999999997,0.39999999999999997,1.4449133440000002,-75.80943239631328,0.6968917333980426
A004770,써니전자,Conservative,0.095,-0.09068746850513419,0.3,0.3,0.00017884866603475033,0.06891120481114266,0.3153933312304525
A004770,써니전자,Base,0.08,-0.0806874685051342,0.35,0.35,0.0002437715874239251,0.07596621151276606,0.3153933312304525
A004770,써니전자,Optimistic,0.065,-0.0706874685051342,0.39999999999999997,0.39999999999999997,0.00033351541723596187,0.08459642383746493,0.3153933312304525
A039000,써미트,Conservative,0.095,-0.01,0.25,0.25,,,
A039000,써미트,Base,0.08,0.0,0.3,0.3,,,
A039000,써미트,Optimistic,0.065,0.01,0.35,0.35,,,
A041550,쎄라텍,Conservative,0.095,-0.2762022379161203,0.25,0.2,,,
A041550,쎄라텍,Base,0.08,-0.2662022379161203,0.3,0.25,,,
A041550,쎄라텍,Optimistic,0.065,-0.2562022379161203,0.35,0.3,,,
A088280,쏘닉스,Conservative,0.095,-0.059213352794891504,0.2,0.2,-0.0009338872815281072,0.058888127491568555,0.6041776152343976
A088280,쏘닉스,Base,0.08,-0.0492133527948915,0.25,0.25,-0.001408027012934287,0.06180695260283373,0.6041776152343976
A088280,쏘닉스,Optimistic,0.065,-0.0392133527948915,0.3,0.3,-0.0021169965235608187,0.06429519058984358,0.6041776152343976
A050890,쏠리드,Conservative,0.095,0.04,0.3,0.3,0.0029174637543670683,-0.19499867293186884,0.4870941620881639
A050890,쏠리드,Base,0.08,0.05,0.35,0.35,0.006300132065720553,-0.48419516085133285,0.4870941620881639
A050890,쏠리드,Optimistic,0.065,0.05,0.39999999999999997,0.39999999999999997,0.014400301864504122,-1.038483992360941,0.4870941620881639
A065340,쓰리디월드,Conservative,0.095,-0.2974964070693547,0.25,0.25,,,
A065340,쓰리디월드,Base,0.08,-0.2874964070693547,0.3,0.3,,,
A065340,쓰리디월드,Optimistic,0.065,-0.2774964070693547,0.35,0.35,,,
A177900,쓰리에이로직스,Conservative,0.095,-0.225530121757644,0.2,0.2,-0.0010582538180454186,0.24363584773756633,0.6342610438982679
A177900,쓰리에이로직스,Base,0.08,-0.215530121757644,0.25,0.25,-0.0014532445200325522,0.2703708799463987,0.6342610438982679
A177900,쓰리에이로직스,Optimistic,0.065,-0.20553012175764399,0.3,0.3,-0.0019293331580353132,0.3018640127961883,0.6342610438982679
A081090,씨모텍,Conservative,0.095,-0.0209415146101663,0.25,0.25,,,
A081090,씨모텍,Base,0.08,-0.0109415146101663,0.3,0.3,,,
A081090,씨모텍,Optimistic,0.065,-0.0009415146101663004,0.35,0.35,,,
A004920,씨아이테크,Conservative,0.095,0.04,0.2,0.2,-0.00039132866480857953,-0.052224299823337615,0.5557896862670231
A004920,씨아이테크,Base,0.08,0.05,0.25,0.25,-0.0009054178843227351,-0.12749326078627643,0.5557896862670231
A004920,씨아이테크,Optimistic,0.065,0.05,0.3,0.3,-0.002173002922374564,-0.2735291323876983,0.5557896862670231
A115530,씨엔플러스,Conservative,0.095,0.04,0.2,0.2,1.935620031398546e-05,-0.007611850610628606,0.2128057524665976
A115530,씨엔플러스,Base,0.08,0.05,0.25,0.25,4.47844778899303e-05,-0.01871989993506222,0.2128057524665976
A115530,씨엔플러스,Optimistic,0.065,0.05,0.3,0.3,0.00010748274693583274,-0.04014876967132897,0.2128057524665976
A376290,씨유테크,Conservative,0.095,-0.0894756746594754,0.3,0.3,0.0005602011088201117,0.1759419293252703,0.5186220678738577
A376290,씨유테크,Base,0.08,-0.0794756746594754,0.35,0.35,0.0007643268736488155,0.193748158748699,0.5186220678738577
A376290,씨유테크,Optimistic,0.065,-0.0694756746594754,0.39999999999999997,0.39999999999999997,0.001047162916885027,0.21548947869247903,0.5186220678738577
A088960,씨티엘테크,Conservative,0.095,-0.1564710138654442,0.2,0.2,-0.0007648080763826419,0.000983857190696074,
A088960,씨티엘테크,Base,0.08,-0.1464710138654442,0.25,0.25,-0.0010741280315826613,0.0008912102696892264,
A088960,씨티엘테크,Optimistic,0.065,-0.1364710138654442,0.3,0.3,-0.0014658718153261144,0.000770044574375001,
A078670,아구스,Conservative,0.095,-0.6785423672098744,0.25,0.25,,,
A078670,아구스,Base,0.08,-0.6685423672098744,0.3,0.3,,,
A078670,아구스,Optimistic,0.065,-0.6585423672098744,0.35,0.35,,,
A123860,아나패스,Conservative,0.095,-0.1187696675424613,0.3,0.3,7.530299093569589e-05,0.15672623748669798,0.220036697641361
A123860,아나패스,Base,0.08,-0.1087696675424613,0.35,0.35,0.00010061747355784382,0.1741509184071918,0.220036697641361
A123860,아나패스,Optimistic,0.065,-0.0987696675424613,0.39999999999999997,0.39999999999999997,0.000134032445001893,0.19549164558888815,0.220036697641361
A008700,아남전자,Conservative,0.095,0.04,0.3,0.3,0.0008394147885561002,-0.06282528986684464,0.43872611359222874
A008700,아남전자,Base,0.08,0.05,0.35,0.35,0.0018126785698386939,-0.15476707869759007,0.43872611359222874
A008700,아남전자,Optimistic,0.065,0.05,0.39999999999999997,0.39999999999999997,0.004143265302488443,-0.33196813253100516,0.43872611359222874
A058220,아리온,Conservative,0.095,-0.01,0.25,0.25,,,
A058220,아리온,Base,0.08,0.0,0.3,0.3,,,
A058220,아리온,Optimistic,0.065,0.01,0.35,0.35,,,
A125210,아모그린텍,Conservative,0.095,0.04,0.2,0.2,0.002072479100384029,-0.1776171714827472,0.2685645659679173
A125210,아모그린텍,Base,0.08,0.05,0.25,0.25,0.00479509888009526,-0.443106428702333,0.2685645659679173
A125210,아모그린텍,Optimistic,0.065,0.05,0.3,0.3,0.011508237312228624,-0.9496552287123674,0.2685645659679173
A357580,아모센스,Conservative,0.095,0.04,0.2,0.2,-0.0010945949380891788,-0.15107542755706013,0.1990135688236718
A357580,아모센스,Base,0.08,0.05,0.25,0.25,-0.0025325664132471986,-0.37043973924593826,0.1990135688236718
A357580,아모센스,Optimistic,0.065,0.05,0.3,0.3,-0.006078159391793277,-0.7945800134881084,0.1990135688236718
A052710,아모텍,Conservative,0.095,-0.0685653272287779,0.2,0.2,-0.0007419205573128566,0.2940217329707004,0.5893957026702337
A052710,아모텍,Base,0.08,-0.0585653272287779,0.25,0.25,-0.0011064757025510863,0.31634806584823233,0.5893957026702337
A052710,아모텍,Optimistic,0.065,-0.0485653272287779,0.3,0.3,-0.001637271596380083,0.3414034901581518,0.5893957026702337
A149950,아바텍,Conservative,0.095,-0.009803805426609,0.3,0.3,3.4400881875103354e-05,0.054404410142462445,0.2285651639319646
A149950,아바텍,Base,0.08,0.000196194573391,0.35,0.35,5.323947467911415e-05,-0.0012567862359147825,0.2285651639319646
A149950,아바텍,Optimistic,0.065,0.010196194573391,0.39999999999999997,0.39999999999999997,8.9486830080554e-05,-0.12347099937971215,0.2285651639319646
A036010,아비코전자,Conservative,0.095,-0.0075615075059261,0.2,0.2,0.0005188177560619687,0.04166015381527611,0.3173983086453435
A036010,아비코전자,Base,0.08,0.0024384924940739,0.25,0.25,0.0008661979120166479,-0.01574263566290376,0.3173983086453435
A036010,아비코전자,Optimistic,0.065,0.0124384924940739,0.3,0.3,0.0015491294892517292,-0.14326452914746357,0.3173983086453435
A143160,아이디스,Conservative,0.095,0.04,0.3,0.3,0.01127378042738103,-1.4262353413888804,0.5312183402068306
A143160,아이디스,Base,0.08,0.05,0.35,0.35,0.02434522295816657,-3.5143576475281635,0.5312183402068306
A143160,아이디스,Optimistic,0.065,0.05,0.39999999999999997,0.39999999999999997,0.055646223904380725,-7.537899149325922,0.5312183402068306
A078780,아이디에스,Conservative,0.095,-0.5048251522503722,0.25,0.25,,,
A078780,아이디에스,Base,0.08,-0.4948251522503722,0.3,0.3,,,
A078780,아이디에스,Optimistic,0.065,-0.4848251522503722,0.35,0.35,,,
A332370,아이디피,Conservative,0.095,0.04,0.3,0.3,0.002943462567563238,-0.18046696823471534,0.6595967146904532
A332370,아이디피,Base,0.08,0.05,0.35,0.35,0.006356275336204269,-0.44752815894429765,0.6595967146904532
A332370,아이디피,Optimistic,0.065,0.05,0.39999999999999997,0.39999999999999997,0.014528629339895472,-0.9598722517594577,0.6595967146904532
A056010,아이스테이션,Conservative,0.095,-0.25471934341822977,0.25,0.25,,,
A056010,아이스테이션,Base,0.08,-0.2447193434182298,0.3,0.3,,,
A056010,아이스테이션,Optimistic,0.065,-0.23471934341822978,0.35,0.35,,,
